"Plot Title: Sellke Leeward 1"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20641410, SEN S/N: 20641410)","Intensity, Lux (LGR S/N: 20641410, SEN S/N: 20641410)","Coupler Attached (LGR S/N: 20641410)","Host Connected (LGR S/N: 20641410)","Stopped (LGR S/N: 20641410)","End Of File (LGR S/N: 20641410)"
253,03/25/24 11:00:00 PM,22.142,0.0,,,,
254,03/25/24 11:30:00 PM,21.855,0.0,,,,
255,03/26/24 12:00:00 AM,21.664,0.0,,,,
256,03/26/24 12:30:00 AM,21.855,0.0,,,,
257,03/26/24 01:00:00 AM,22.046,0.0,,,,
258,03/26/24 01:30:00 AM,22.142,0.0,,,,
259,03/26/24 02:00:00 AM,22.142,0.0,,,,
260,03/26/24 02:30:00 AM,21.855,0.0,,,,
261,03/26/24 03:00:00 AM,21.664,0.0,,,,
262,03/26/24 03:30:00 AM,21.951,0.0,,,,
263,03/26/24 04:00:00 AM,22.046,0.0,,,,
264,03/26/24 04:30:00 AM,22.238,0.0,,,,
265,03/26/24 05:00:00 AM,22.142,0.0,,,,
266,03/26/24 05:30:00 AM,21.855,0.0,,,,
267,03/26/24 06:00:00 AM,21.760,0.0,,,,
268,03/26/24 06:30:00 AM,21.951,0.0,,,,
269,03/26/24 07:00:00 AM,22.142,0.0,,,,
270,03/26/24 07:30:00 AM,22.238,0.0,,,,
271,03/26/24 08:00:00 AM,21.951,0.0,,,,
272,03/26/24 08:30:00 AM,21.855,0.0,,,,
273,03/26/24 09:00:00 AM,21.664,0.0,,,,
274,03/26/24 09:30:00 AM,21.569,0.0,,,,
275,03/26/24 10:00:00 AM,21.569,0.0,,,,
276,03/26/24 10:30:00 AM,21.473,0.0,,,,
277,03/26/24 11:00:00 AM,21.473,0.0,,,,
278,03/26/24 11:30:00 AM,21.378,0.0,,,,
279,03/26/24 12:00:00 PM,21.378,0.0,,,,
280,03/26/24 12:30:00 PM,21.378,0.0,,,,
281,03/26/24 01:00:00 PM,21.378,0.0,,,,
282,03/26/24 01:30:00 PM,21.282,0.0,,,,
283,03/26/24 02:00:00 PM,21.282,0.0,,,,
284,03/26/24 02:30:00 PM,21.282,0.0,,,,
285,03/26/24 03:00:00 PM,21.282,0.0,,,,
286,03/26/24 03:30:00 PM,21.187,0.0,,,,
287,03/26/24 04:00:00 PM,21.187,0.0,,,,
288,03/26/24 04:30:00 PM,21.187,0.0,,,,
289,03/26/24 05:00:00 PM,21.378,0.0,,,,
290,03/26/24 05:30:00 PM,21.569,0.0,,,,
291,03/26/24 06:00:00 PM,21.760,0.0,,,,
292,03/26/24 06:30:00 PM,21.569,0.0,,,,
293,03/26/24 07:00:00 PM,21.473,0.0,,,,
294,03/26/24 07:30:00 PM,21.378,0.0,,,,
295,03/26/24 08:00:00 PM,21.282,0.0,,,,
296,03/26/24 08:30:00 PM,21.473,0.0,,,,
297,03/26/24 09:00:00 PM,21.664,0.0,,,,
298,03/26/24 09:30:00 PM,21.855,0.0,,,,
299,03/26/24 10:00:00 PM,21.951,0.0,,,,
300,03/26/24 10:30:00 PM,21.760,0.0,,,,
301,03/26/24 11:00:00 PM,21.569,0.0,,,,
302,03/26/24 11:30:00 PM,21.473,0.0,,,,
303,03/27/24 12:00:00 AM,21.664,0.0,,,,
304,03/27/24 12:30:00 AM,21.855,0.0,,,,
305,03/27/24 01:00:00 AM,22.046,0.0,,,,
306,03/27/24 01:30:00 AM,21.951,0.0,,,,
307,03/27/24 02:00:00 AM,21.760,0.0,,,,
308,03/27/24 02:30:00 AM,21.569,0.0,,,,
309,03/27/24 03:00:00 AM,21.569,0.0,,,,
310,03/27/24 03:30:00 AM,21.855,0.0,,,,
311,03/27/24 04:00:00 AM,22.046,0.0,,,,
312,03/27/24 04:30:00 AM,22.142,0.0,,,,
313,03/27/24 05:00:00 AM,21.855,0.0,,,,
314,03/27/24 05:30:00 AM,21.664,0.0,,,,
315,03/27/24 06:00:00 AM,21.569,0.0,,,,
316,03/27/24 06:30:00 AM,21.855,0.0,,,,
317,03/27/24 07:00:00 AM,22.046,0.0,,,,
318,03/27/24 07:30:00 AM,22.142,0.0,,,,
319,03/27/24 08:00:00 AM,21.855,0.0,,,,
320,03/27/24 08:30:00 AM,21.760,0.0,,,,
321,03/27/24 09:00:00 AM,21.855,193.8,,,,
322,03/27/24 09:30:00 AM,22.525,139.9,,,,
323,03/27/24 10:00:00 AM,22.812,0.0,,,,
324,03/27/24 10:30:00 AM,26.977,0.0,,,,
325,03/27/24 11:00:00 AM,29.652,0.0,,,,
326,03/27/24 11:30:00 AM,31.574,7577.8,,,,
327,03/27/24 12:00:00 PM,32.291,115734.1,,,,
328,03/27/24 12:30:00 PM,32.911,74400.5,,,,
329,03/27/24 01:00:00 PM,32.600,93689.5,,,,
330,03/27/24 01:30:00 PM,32.497,115734.1,,,,
331,03/27/24 02:00:00 PM,31.880,93689.5,,,,
332,03/27/24 02:30:00 PM,30.255,28933.5,,,,
333,03/27/24 03:00:00 PM,29.552,24800.2,,,,
334,03/27/24 03:30:00 PM,29.552,15155.7,,,,
335,03/27/24 04:00:00 PM,29.452,15155.7,,,,
336,03/27/24 04:30:00 PM,29.452,11711.2,,,,
337,03/27/24 05:00:00 PM,29.352,8266.7,,,,
338,03/27/24 05:30:00 PM,29.152,3788.9,,,,
339,03/27/24 06:00:00 PM,29.053,1808.3,,,,
340,03/27/24 06:30:00 PM,28.655,1076.4,,,,
341,03/27/24 07:00:00 PM,28.754,430.6,,,,
342,03/27/24 07:30:00 PM,28.456,10.8,,,,
343,03/27/24 08:00:00 PM,28.357,0.0,,,,
344,03/27/24 08:30:00 PM,28.655,0.0,,,,
345,03/27/24 09:00:00 PM,28.655,0.0,,,,
346,03/27/24 09:30:00 PM,28.655,0.0,,,,
347,03/27/24 10:00:00 PM,28.655,0.0,,,,
348,03/27/24 10:30:00 PM,28.456,0.0,,,,
349,03/27/24 11:00:00 PM,28.258,0.0,,,,
350,03/27/24 11:30:00 PM,27.567,0.0,,,,
351,03/28/24 12:00:00 AM,27.468,0.0,,,,
352,03/28/24 12:30:00 AM,27.370,0.0,,,,
353,03/28/24 01:00:00 AM,27.173,0.0,,,,
354,03/28/24 01:30:00 AM,27.468,0.0,,,,
355,03/28/24 02:00:00 AM,27.567,0.0,,,,
356,03/28/24 02:30:00 AM,27.961,0.0,,,,
357,03/28/24 03:00:00 AM,27.961,0.0,,,,
358,03/28/24 03:30:00 AM,28.159,0.0,,,,
359,03/28/24 04:00:00 AM,28.159,0.0,,,,
360,03/28/24 04:30:00 AM,27.862,0.0,,,,
361,03/28/24 05:00:00 AM,27.862,0.0,,,,
362,03/28/24 05:30:00 AM,27.961,0.0,,,,
363,03/28/24 06:00:00 AM,27.961,0.0,,,,
364,03/28/24 06:30:00 AM,28.159,0.0,,,,
365,03/28/24 07:00:00 AM,28.159,0.0,,,,
366,03/28/24 07:30:00 AM,28.258,226.0,,,,
367,03/28/24 08:00:00 AM,28.159,559.7,,,,
368,03/28/24 08:30:00 AM,28.357,667.4,,,,
369,03/28/24 09:00:00 AM,28.357,1722.2,,,,
370,03/28/24 09:30:00 AM,28.555,10333.4,,,,
371,03/28/24 10:00:00 AM,28.555,5338.9,,,,
372,03/28/24 10:30:00 AM,29.552,16533.4,,,,
373,03/28/24 11:00:00 AM,30.659,27555.7,,,,
374,03/28/24 11:30:00 AM,28.357,16533.4,,,,
375,03/28/24 12:00:00 PM,30.760,549.0,,,,
376,03/28/24 12:30:00 PM,31.880,74400.5,,,,
377,03/28/24 01:00:00 PM,31.983,110223.0,,,,
378,03/28/24 01:30:00 PM,31.472,71644.9,,,,
379,03/28/24 02:00:00 PM,31.574,93689.5,,,,
380,03/28/24 02:30:00 PM,30.760,85422.8,,,,
381,03/28/24 03:00:00 PM,29.752,26178.0,,,,
382,03/28/24 03:30:00 PM,29.252,17222.3,,,,
383,03/28/24 04:00:00 PM,29.652,22044.6,,,,
384,03/28/24 04:30:00 PM,29.552,15155.7,,,,
385,03/28/24 05:00:00 PM,29.752,7577.8,,,,
386,03/28/24 05:30:00 PM,29.552,2411.1,,,,
387,03/28/24 06:00:00 PM,29.452,1184.0,,,,
388,03/28/24 06:30:00 PM,29.053,376.7,,,,
389,03/28/24 07:00:00 PM,28.853,161.5,,,,
390,03/28/24 07:30:00 PM,29.053,21.5,,,,
391,03/28/24 08:00:00 PM,29.152,0.0,,,,
392,03/28/24 08:30:00 PM,29.252,0.0,,,,
393,03/28/24 09:00:00 PM,29.252,0.0,,,,
394,03/28/24 09:30:00 PM,29.252,0.0,,,,
395,03/28/24 10:00:00 PM,29.252,0.0,,,,
396,03/28/24 10:30:00 PM,29.252,0.0,,,,
397,03/28/24 11:00:00 PM,29.152,0.0,,,,
398,03/28/24 11:30:00 PM,28.953,0.0,,,,
399,03/29/24 12:00:00 AM,28.258,0.0,,,,
400,03/29/24 12:30:00 AM,27.468,0.0,,,,
401,03/29/24 01:00:00 AM,26.977,0.0,,,,
402,03/29/24 01:30:00 AM,27.173,0.0,,,,
403,03/29/24 02:00:00 AM,27.862,0.0,,,,
404,03/29/24 02:30:00 AM,26.781,0.0,,,,
405,03/29/24 03:00:00 AM,28.456,0.0,,,,
406,03/29/24 03:30:00 AM,28.555,0.0,,,,
407,03/29/24 04:00:00 AM,28.655,0.0,,,,
408,03/29/24 04:30:00 AM,28.853,0.0,,,,
409,03/29/24 05:00:00 AM,28.853,0.0,,,,
410,03/29/24 05:30:00 AM,28.754,0.0,,,,
411,03/29/24 06:00:00 AM,28.655,0.0,,,,
412,03/29/24 06:30:00 AM,28.655,0.0,,,,
413,03/29/24 07:00:00 AM,28.655,0.0,,,,
414,03/29/24 07:30:00 AM,28.655,107.6,,,,
415,03/29/24 08:00:00 AM,28.754,678.1,,,,
416,03/29/24 08:30:00 AM,28.754,635.1,,,,
417,03/29/24 09:00:00 AM,28.953,3961.1,,,,
418,03/29/24 09:30:00 AM,28.953,6544.5,,,,
419,03/29/24 10:00:00 AM,29.252,7233.4,,,,
420,03/29/24 10:30:00 AM,29.552,12400.1,,,,
421,03/29/24 11:00:00 AM,30.356,77156.1,,,,
422,03/29/24 11:30:00 AM,31.268,6544.5,,,,
423,03/29/24 12:00:00 PM,31.983,57867.0,,,,
424,03/29/24 12:30:00 PM,32.807,68889.3,,,,
425,03/29/24 01:00:00 PM,31.676,115734.1,,,,
426,03/29/24 01:30:00 PM,32.497,115734.1,,,,
427,03/29/24 02:00:00 PM,30.558,99200.7,,,,
428,03/29/24 02:30:00 PM,30.862,71644.9,,,,
429,03/29/24 03:00:00 PM,29.152,24800.2,,,,
430,03/29/24 03:30:00 PM,29.953,28933.5,,,,
431,03/29/24 04:00:00 PM,29.552,6544.5,,,,
432,03/29/24 04:30:00 PM,29.552,2152.8,,,,
433,03/29/24 05:00:00 PM,29.452,5511.1,,,,
434,03/29/24 05:30:00 PM,29.452,6544.5,,,,
435,03/29/24 06:00:00 PM,29.152,1894.5,,,,
436,03/29/24 06:30:00 PM,29.053,1216.3,,,,
437,03/29/24 07:00:00 PM,29.053,430.6,,,,
438,03/29/24 07:30:00 PM,29.053,21.5,,,,
439,03/29/24 08:00:00 PM,29.352,0.0,,,,
440,03/29/24 08:30:00 PM,29.352,0.0,,,,
441,03/29/24 09:00:00 PM,29.252,0.0,,,,
442,03/29/24 09:30:00 PM,29.152,0.0,,,,
443,03/29/24 10:00:00 PM,29.152,0.0,,,,
444,03/29/24 10:30:00 PM,29.152,0.0,,,,
445,03/29/24 11:00:00 PM,29.152,0.0,,,,
446,03/29/24 11:30:00 PM,28.655,0.0,,,,
447,03/30/24 12:00:00 AM,27.173,0.0,,,,
448,03/30/24 12:30:00 AM,26.390,0.0,,,,
449,03/30/24 01:00:00 AM,26.585,0.0,,,,
450,03/30/24 01:30:00 AM,25.028,0.0,,,,
451,03/30/24 02:00:00 AM,25.513,0.0,,,,
452,03/30/24 02:30:00 AM,25.222,0.0,,,,
453,03/30/24 03:00:00 AM,25.125,0.0,,,,
454,03/30/24 03:30:00 AM,27.567,0.0,,,,
455,03/30/24 04:00:00 AM,28.655,0.0,,,,
456,03/30/24 04:30:00 AM,28.953,0.0,,,,
457,03/30/24 05:00:00 AM,28.953,0.0,,,,
458,03/30/24 05:30:00 AM,28.754,0.0,,,,
459,03/30/24 06:00:00 AM,28.555,0.0,,,,
460,03/30/24 06:30:00 AM,28.357,0.0,,,,
461,03/30/24 07:00:00 AM,27.764,0.0,,,,
462,03/30/24 07:30:00 AM,27.961,236.8,,,,
463,03/30/24 08:00:00 AM,28.258,667.4,,,,
464,03/30/24 08:30:00 AM,28.456,1550.0,,,,
465,03/30/24 09:00:00 AM,28.754,3444.5,,,,
466,03/30/24 09:30:00 AM,29.053,4477.8,,,,
467,03/30/24 10:00:00 AM,29.252,6200.0,,,,
468,03/30/24 10:30:00 AM,29.452,24800.2,,,,
